,Date,EAC,Lat,Long,eventkey
1760034,2022-03-23,ROBO DE VEHÍCULO SIN VIOLENCIA,28.65878287,-105.95634048,p2
1760037,2022-03-23,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.6898628,-106.08761014,p1
1760040,2022-03-23,ROBO DE AUTOPARTES O ACCESORIOS,28.6313236,-106.0493166,p8
1760043,2022-03-23,ROBO DE VEHÍCULO SIN VIOLENCIA,28.6120059,-106.05477002,p2
1760086,2022-03-23,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.59212207,-106.09913667,p0
1760102,2022-03-23,ROBO DE VEHÍCULO SIN VIOLENCIA,28.58943963,-106.04454379,p2
1760131,2022-03-23,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.64865946,-106.01033558,p1
1760177,2022-03-23,ROBO DE AUTOPARTES O ACCESORIOS,28.65905403,-106.11878872,p8
1760329,2022-03-23,DAÑOS A PROPIEDAD PARTICULAR,28.7654889,-106.1684751,p7
1760361,2022-03-23,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.74657526,-106.1330602,p0
1760362,2022-03-23,ROBO DE VEHÍCULO SIN VIOLENCIA,28.67931557,-106.10496856,p2
1760425,2022-03-23,ROBO A LOCAL COMERCIAL CON VIOLENCIA,28.60496575,-106.07660665,v1
1760595,2022-03-24,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.60003732,-106.03610911,p0
1760596,2022-03-24,ROBO A ESCUELA SIN VIOLENCIA,28.68612757,-106.10521919,p12
1760600,2022-03-24,HOMICIDIO DOLOSO,28.7474644,-106.11185027,v12
1760615,2022-03-24,ROBO DE AUTOPARTES O ACCESORIOS,28.6547148,-106.115437,p8
1760672,2022-03-24,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.6470342,-106.1237834,p1
1760674,2022-03-24,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.6444575,-106.1098213,p1
1760699,2022-03-24,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.67534289,-106.08281095,p1
1760820,2022-03-24,VIOLENCIA FAMILIAR,28.7854126,-106.1471547,v0
1760824,2022-03-24,ROBO A BIENES PÚBLICOS,28.65873759,-105.94386513,p16
1760915,2022-03-24,ROBO A LOCAL COMERCIAL CON VIOLENCIA,28.6607262,-105.9633508,v1
1760968,2022-03-24,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.78484851,-106.14945544,p0
1761068,2022-03-24,DAÑOS A PROPIEDAD PARTICULAR,28.67493026,-106.08781545,p7
1761129,2022-03-24,ROBO A LOCAL COMERCIAL CON VIOLENCIA,28.62757798,-106.05440396,v1
1761140,2022-03-24,ROBO A LOCAL COMERCIAL CON VIOLENCIA,28.61502847,-106.03214384,v1
1761157,2022-03-24,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.6669964,-105.9779098,p0
1761181,2022-03-24,ROBO DE VEHÍCULO SIN VIOLENCIA,28.62630946,-106.07114706,p2
1761214,2022-03-24,TENTATIVA DE ROBO CON VIOLENCIA,28.6166556,-106.0260422,v18
1761236,2022-03-24,DAÑOS A PROPIEDAD PARTICULAR,28.61844384,-106.05674711,p7
1761286,2022-03-25,TENTATIVA DE PRIVACIÓN DE LA LIBERTAD,28.70607569,-106.11753128,v30
1761312,2022-03-25,FRAUDE,28.60472147,-105.99653167,p10
1761325,2022-03-25,VIOLENCIA CONTRA LA MUJER,28.72750574,-106.15427468,v15
1761332,2022-03-25,ALLANAMIENTO DE MORADA,28.64722528,-106.02400829,p21
1761358,2022-03-25,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.72529244,-106.11143126,p1
1761364,2022-03-25,ROBO DE VEHÍCULO SIN VIOLENCIA,28.59972188,-106.0957591,p2
1761371,2022-03-25,ROBO DE AUTOPARTES O ACCESORIOS,28.7157634,-106.0924816,p8
1761382,2022-03-25,ROBO DE VEHÍCULO SIN VIOLENCIA,28.64621082,-106.12025473,p2
1761395,2022-03-25,ROBO A LOCAL COMERCIAL CON VIOLENCIA,28.6391134,-106.0991532,v1
1761553,2022-03-25,VIOLENCIA FAMILIAR,28.57975963,-106.03074348,v0
1761595,2022-03-25,ROBO A ESCUELA SIN VIOLENCIA,28.7724418,-106.1637003,p12
1761609,2022-03-25,ROBO DE VEHÍCULO SIN VIOLENCIA,28.7441361,-106.1165444,p2
1761660,2022-03-25,ROBO DE VEHÍCULO SIN VIOLENCIA,28.61373309,-106.07389353,p2
1761698,2022-03-25,ROBO A CENTRO RELIGIOSO,28.5977558,-106.0391207,p22
1761718,2022-03-25,VIOLENCIA FAMILIAR,28.6600888,-106.1096146,v0
1761727,2022-03-25,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.60392418,-106.09460696,p1
1761733,2022-03-25,ROBO A LOCAL COMERCIAL CON VIOLENCIA,28.7347487,-106.1392617,v1
1761794,2022-03-25,FRAUDE,28.67080011,-106.13280677,p10
1761805,2022-03-25,ROBO DE AUTOPARTES O ACCESORIOS,28.65737705,-106.10040576,p8
1761815,2022-03-25,ROBO DE VEHÍCULO SIN VIOLENCIA,28.74625924,-106.13415257,p2
1761817,2022-03-25,ROBO DE VEHÍCULO SIN VIOLENCIA,28.64732892,-106.06900734,p2
1761853,2022-03-25,ROBO DE VEHÍCULO SIN VIOLENCIA,28.62416644,-106.02735444,p2
1761966,2022-03-25,VIOLENCIA FAMILIAR,28.70184845,-106.14769748,v0
1762062,2022-03-25,VIOLENCIA FAMILIAR,28.7224558,-106.1129798,v0
1762080,2022-03-25,ROBO A LOCAL COMERCIAL CON VIOLENCIA,28.6669543,-106.0157377,v1
1762161,2022-03-26,ROBO DE AUTOPARTES O ACCESORIOS,28.66973036,-105.98574821,p8
1762164,2022-03-26,DAÑOS A PROPIEDAD PARTICULAR,28.5970062,-106.0655678,p7
1762208,2022-03-26,VIOLENCIA FAMILIAR,28.6584936,-106.0032286,v0
1762224,2022-03-26,ROBO DE VEHÍCULO SIN VIOLENCIA,28.69928998,-106.10594606,p2
1762308,2022-03-26,ROBO A LOCAL COMERCIAL CON VIOLENCIA,28.61567935,-106.07885363,v1
1762322,2022-03-26,ABUSO DE CONFIANZA,28.7174624,-106.1234071,p18
1762325,2022-03-26,VIOLENCIA FAMILIAR,28.6707903,-105.9862492,v0
1762365,2022-03-26,ROBO DE VEHÍCULO SIN VIOLENCIA,28.7382787,-106.1270267,p2
1762414,2022-03-26,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.6712173,-105.9518246,p0
1762440,2022-03-26,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.72935983,-106.11980403,p0
1762468,2022-03-26,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.58852404,-106.02835504,p0
1762485,2022-03-26,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.61996085,-106.04452329,p0
1762504,2022-03-26,FRAUDE,28.63701081,-106.01840592,p10
1762567,2022-03-26,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.74458513,-106.13314274,p1
1762665,2022-03-26,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.58618014,-105.9905613,p0
1762679,2022-03-26,ROBO DE AUTOPARTES O ACCESORIOS,28.61745331,-106.05741606,p8
1762680,2022-03-26,ROBO A BIENES PÚBLICOS,28.7726587,-106.1629353,p16
1762757,2022-03-26,FRAUDE,28.7095309,-106.1525687,p10
1762806,2022-03-26,ROBO A LOCAL COMERCIAL CON VIOLENCIA,28.64918759,-106.026816,v1
1762866,2022-03-26,VIOLENCIA FAMILIAR,28.6469108,-106.1305737,v0
1763015,2022-03-26,TENTATIVA DE HOMICIDIO,28.68467539,-106.10007097,v6
1763501,2022-03-27,DAÑOS A PROPIEDAD PARTICULAR,28.66809919,-105.98168044,p7
1763574,2022-03-27,ROBO DE VEHÍCULO SIN VIOLENCIA,28.674136,-105.9793373,p2
1763584,2022-03-27,CRISTALAZO O ROBO AL INTERIOR DE VEHÍCULO,28.77555622,-106.16691137,p17
1763597,2022-03-27,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.6546309,-105.9658935,p1
1763611,2022-03-27,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.73960681,-106.11032317,p1
1763618,2022-03-27,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.59820267,-106.03169362,p1
1763628,2022-03-27,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.62469811,-106.07517125,p1
1763649,2022-03-27,ROBO DE VEHÍCULO SIN VIOLENCIA,28.65573828,-105.96980822,p2
1763652,2022-03-27,VIOLENCIA FAMILIAR,28.73405712,-106.12657648,v0
1763717,2022-03-27,DAÑOS A PROPIEDAD PARTICULAR,28.62388556,-106.07861019,p7
1763769,2022-03-27,DAÑOS A PROPIEDAD PARTICULAR,28.7527989,-106.14249175,p7
1763860,2022-03-27,ROBO DE VEHÍCULO SIN VIOLENCIA,28.64346909,-106.07545469,p2
1763881,2022-03-27,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.61828094,-106.04575625,p0
1763886,2022-03-27,OTROS ACTOS RELACIONADOS CON LA VIDA Y LA INTEGRIDAD PERSONAL,28.66063104,-106.09629989,v4
1763894,2022-03-27,ROBO DE AUTOPARTES O ACCESORIOS,28.652,-106.0848933,p8
1763986,2022-03-27,ROBO A LOCAL COMERCIAL CON VIOLENCIA,28.62188588,-106.03716005,v1
1764026,2022-03-27,CRISTALAZO O ROBO AL INTERIOR DE VEHÍCULO,28.60632899,-106.11892111,p17
1764062,2022-03-27,AMENAZA,28.58470797,-106.04205147,v23
1764119,2022-03-27,LESIONES POR ARMA BLANCA,28.64125145,-106.07056219,v14
1764171,2022-03-27,LESIONES POR ARMA BLANCA,28.64342469,-106.07146685,v14
1764301,2022-03-28,VIOLENCIA FAMILIAR,28.6662593,-105.952774,v0
1764399,2022-03-28,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.67045223,-105.97761852,p1
1764444,2022-03-28,DAÑOS A PROPIEDAD PARTICULAR,28.6314115,-106.0714348,p7
1764457,2022-03-28,ROBO DE VEHÍCULO SIN VIOLENCIA,28.744258,-106.1386338,p2
1764461,2022-03-28,DAÑOS A PROPIEDAD PARTICULAR,28.7448889,-106.111521,p7
1764463,2022-03-28,ROBO DE VEHÍCULO SIN VIOLENCIA,28.61608126,-106.06781184,p2
1764465,2022-03-28,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.70467778,-106.10157011,p1
1764535,2022-03-28,ROBO A ESCUELA SIN VIOLENCIA,28.70096136,-106.13780852,p12
1764611,2022-03-28,VIOLENCIA FAMILIAR,28.62609174,-106.04703416,v0
1764667,2022-03-28,ABUSO SEXUAL,28.71073219,-106.13237681,v8
1764703,2022-03-28,HOMICIDIO DOLOSO,28.82863146,-106.18783671,v12
1764721,2022-03-28,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.69453923,-106.08630445,p1
1764724,2022-03-28,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.67183173,-106.10738706,p1
1764763,2022-03-28,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.63365519,-106.08151313,p1
1764820,2022-03-28,DAÑOS A PROPIEDAD PARTICULAR,28.6578436,-106.0665289,p7
1764826,2022-03-28,LESIONES POR ARMA BLANCA,28.73757305,-106.14210747,v14
1764883,2022-03-28,ABUSO DE CONFIANZA,28.6741709,-106.0986239,p18
1764893,2022-03-28,DAÑOS A PROPIEDAD PARTICULAR,28.59815645,-106.03183634,p7
1764959,2022-03-28,ROBO A LOCAL COMERCIAL CON VIOLENCIA,28.62270019,-106.0537517,v1
1765020,2022-03-28,DAÑOS A PROPIEDAD PARTICULAR,28.6652214,-105.9422536,p7
1765185,2022-03-29,DAÑOS A PROPIEDAD PARTICULAR,28.62502208,-106.06844369,p7
1765199,2022-03-29,ROBO A LOCAL COMERCIAL CON VIOLENCIA,28.66872151,-106.08464629,v1
1765249,2022-03-29,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.6672752,-105.9916995,p1
1765287,2022-03-29,ROBO A CONSTRUCCIÓN,28.6716747,-105.9988353,p14
1765301,2022-03-29,ROBO A BIENES PÚBLICOS,28.6972669,-106.1268411,p16
1765310,2022-03-29,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.59585356,-106.01017776,p1
1765342,2022-03-29,ROBO DE VEHÍCULO SIN VIOLENCIA,28.6215076,-106.05158148,p2
1765374,2022-03-29,ROBO DE VEHÍCULO SIN VIOLENCIA,28.65269,-106.0280651,p2
1765392,2022-03-29,DAÑOS A PROPIEDAD PARTICULAR,28.63861445,-106.09447495,p7
1765651,2022-03-29,VIOLENCIA FAMILIAR,28.6081874,-106.002714,v0
1765855,2022-03-29,ROBO DE VEHÍCULO SIN VIOLENCIA,28.6466541,-105.9751052,p2
1765858,2022-03-29,ROBO DE VEHÍCULO SIN VIOLENCIA,28.6796753,-106.10402053,p2
1765940,2022-03-29,EXTORSIÓN TELEFÓNICA,28.62729915,-106.0646716,v26
1766014,2022-03-29,VIOLENCIA FAMILIAR,28.59448767,-106.03477638,v0
1766022,2022-03-29,TENTATIVA DE ROBO SIN VIOLENCIA,28.6411458,-106.1000924,p15
1766033,2022-03-29,VIOLENCIA FAMILIAR,28.66980735,-105.95613234,v0
1766214,2022-03-30,ROBO DE AUTOPARTES O ACCESORIOS,28.64257442,-106.10365227,p8
1766244,2022-03-30,ROBO A BIENES PÚBLICOS,28.6495266,-106.0891631,p16
1766247,2022-03-30,ROBO DE VEHÍCULO SIN VIOLENCIA,28.5936074,-106.1129105,p2
1766297,2022-03-30,OTROS ACTOS RELACIONADOS CON LA FAMILIA,28.66330086,-106.11420459,v21
1766307,2022-03-30,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.635989,-106.09770093,p1
1766332,2022-03-30,ROBO DE AUTOPARTES O ACCESORIOS,28.6197065,-106.07529459,p8
1766357,2022-03-30,DAÑOS A PROPIEDAD PARTICULAR,28.67617483,-106.07978089,p7
1766366,2022-03-30,"DAÑOS A BIENES PÚBLICOS, INSTITUCIONES, MONUMENTOS, ENTRE OTROS",28.64631299,-106.01329735,p19
1766376,2022-03-30,ROBO DE VEHÍCULO SIN VIOLENCIA,28.65747238,-106.09210384,p2
1766378,2022-03-30,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.66476318,-105.9774537,p0
1766525,2022-03-30,ROBO A LOCAL COMERCIAL CON VIOLENCIA,28.6207261,-106.09132472,v1
1766624,2022-03-30,ROBO A LOCAL COMERCIAL CON VIOLENCIA,28.82711105,-106.18319089,v1
1766695,2022-03-30,CRISTALAZO O ROBO AL INTERIOR DE VEHÍCULO,28.6158319,-106.1184547,p17
1766698,2022-03-30,VIOLENCIA FAMILIAR,28.6113605,-106.0267043,v0
1766768,2022-03-30,DAÑOS A PROPIEDAD PARTICULAR,28.65561525,-106.07004299,p7
1766983,2022-03-31,DAÑOS A PROPIEDAD PARTICULAR,28.7300988,-106.1166258,p7
1767022,2022-03-31,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.73327579,-106.11470548,p1
1767031,2022-03-31,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.7397964,-106.143221,p0
1767038,2022-03-31,VIOLENCIA FAMILIAR,28.6651323,-106.1111354,v0
1767110,2022-03-31,TENTATIVA DE ROBO SIN VIOLENCIA,28.65159711,-106.11880087,p15
1767121,2022-03-31,ACOSO U HOSTIGAMIENTO SEXUAL,28.65453429,-106.0548168,v24
1767150,2022-03-31,ABUSO SEXUAL,28.68651993,-106.03978429,v8
1767169,2022-03-31,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.60044564,-106.02274648,p1
1767220,2022-03-31,ROBO DE VEHÍCULO SIN VIOLENCIA,28.64536014,-106.07372444,p2
1767230,2022-03-31,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.69374102,-106.09909109,p1
1767383,2022-03-31,TENTATIVA DE ROBO CON VIOLENCIA,28.62366864,-106.0862146,v18
1767553,2022-03-31,VIOLENCIA FAMILIAR,28.66422523,-105.97923421,v0
1767662,2022-04-01,ROBO DE VEHÍCULO SIN VIOLENCIA,28.7004369,-106.0887293,p2
1767698,2022-04-01,DAÑOS A PROPIEDAD PARTICULAR,28.73955205,-106.12675831,p7
1767730,2022-04-01,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.5847498,-106.0380814,p0
1767790,2022-04-01,ROBO A GRANJA O RANCHO SIN VIOLENCIA,28.65086274,-106.00227018,p11
1767811,2022-04-01,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.69246363,-106.12276327,p0
1767862,2022-04-01,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.6857357,-106.1009624,p1
1767994,2022-04-01,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.69793302,-106.10963733,p0
1768112,2022-04-01,VIOLENCIA FAMILIAR,28.6382665,-106.0879233,v0
1768179,2022-04-01,HOMICIDIO DOLOSO,28.62005061,-106.02617897,v12
1768183,2022-04-01,DAÑOS A PROPIEDAD PARTICULAR,28.60173907,-106.05125661,p7
1768199,2022-04-01,ROBO A LOCAL COMERCIAL CON VIOLENCIA,28.66150594,-105.99097192,v1
1768304,2022-04-01,ROBO DE VEHÍCULO SIN VIOLENCIA,28.66542876,-106.12970977,p2
1768326,2022-04-01,ROBO A LOCAL COMERCIAL CON VIOLENCIA,28.6516767,-106.1038224,v1
1768351,2022-04-01,LESIONES POR ARMA BLANCA,28.65825504,-106.00840932,v14
1768534,2022-04-02,ROBO DE VEHÍCULO SIN VIOLENCIA,28.74776809,-106.13072787,p2
1768663,2022-04-02,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.57735498,-106.02897997,p0
1768665,2022-04-02,DAÑOS A PROPIEDAD PARTICULAR,28.67886739,-106.0979328,p7
1768727,2022-04-02,ROBO DE VEHÍCULO SIN VIOLENCIA,28.67451358,-106.11053664,p2
1768749,2022-04-02,VIOLENCIA FAMILIAR,28.6567285,-105.9495309,v0
1768769,2022-04-02,ROBO DE VEHÍCULO SIN VIOLENCIA,28.6716747,-105.9988353,p2
1768792,2022-04-02,DAÑOS A PROPIEDAD PARTICULAR,28.5911602,-106.0326384,p7
1768810,2022-04-02,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.63211698,-106.04124968,p1
1768851,2022-04-02,LESIONES POR ARMA BLANCA,28.60265771,-106.06829917,v14
1768961,2022-04-02,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.6383507,-106.0952864,p0
1769084,2022-04-02,ROBO DE VEHÍCULO SIN VIOLENCIA,28.6591545,-106.0956663,p2
1769132,2022-04-02,PRIVACIÓN DE LA LIBERTAD,28.65954495,-106.00980717,v17
1769210,2022-04-02,VIOLENCIA FAMILIAR,28.64321087,-106.07728341,v0
1769318,2022-04-02,DAÑOS A PROPIEDAD PARTICULAR,28.6248062,-106.0836423,p7
1769321,2022-04-02,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.6521108,-106.0949045,p0
1769382,2022-04-02,FRAUDE,28.63076985,-106.06766269,p10
1769562,2022-04-03,DAÑOS A PROPIEDAD PARTICULAR,28.74270219,-106.11146189,p7
1769614,2022-04-03,VIOLENCIA FAMILIAR,28.59126746,-106.01540733,v0
1769827,2022-04-03,ABUSO DE CONFIANZA,28.7115167,-106.0917593,p18
1769884,2022-04-03,ROBO DE AUTOPARTES O ACCESORIOS,28.66485011,-106.12932932,p8
1769885,2022-04-03,ROBO DE VEHÍCULO SIN VIOLENCIA,28.6445224,-106.13766028,p2
1769894,2022-04-03,HOMICIDIO DOLOSO,28.71177283,-106.01494122,v12
1769939,2022-04-03,VIOLENCIA FAMILIAR,28.72366077,-106.12103845,v0
1769965,2022-04-03,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.6740768,-106.1030345,p1
1770012,2022-04-03,ROBO DE VEHÍCULO SIN VIOLENCIA,28.614729,-106.0751549,p2
1770052,2022-04-03,ROBO DE VEHÍCULO SIN VIOLENCIA,28.65663117,-106.079641,p2
1770061,2022-04-03,ROBO DE VEHÍCULO SIN VIOLENCIA,28.65795298,-106.07458948,p2
1770105,2022-04-03,DAÑOS A PROPIEDAD PARTICULAR,28.63009702,-106.08403408,p7
1770136,2022-04-03,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.62181084,-106.11087144,p1
1770137,2022-04-03,ROBO DE VEHÍCULO SIN VIOLENCIA,28.7354418,-106.1164092,p2
1770162,2022-04-03,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.64575365,-106.07985698,p1
1770334,2022-04-03,VIOLENCIA FAMILIAR,28.75397691,-106.13188038,v0
1770701,2022-04-04,DAÑOS A PROPIEDAD PARTICULAR,28.7764392,-106.1670851,p7
1770771,2022-04-04,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.7305215,-106.1142427,p1
1770869,2022-04-04,DAÑOS A PROPIEDAD PARTICULAR,28.60587863,-106.05430215,p7
1770878,2022-04-04,ROBO DE VEHÍCULO SIN VIOLENCIA,28.67845867,-106.11151981,p2
1770917,2022-04-04,ROBO A BIENES PÚBLICOS,28.6587843,-105.94379217,p16
1770924,2022-04-04,OTROS ACTOS RELACIONADOS CON LA VIDA Y LA INTEGRIDAD PERSONAL,28.6467493,-106.0788955,v4
1770953,2022-04-04,DAÑOS A PROPIEDAD PARTICULAR,28.62746343,-106.05172268,p7
1771001,2022-04-04,ABUSO DE CONFIANZA,28.6384254,-106.0741142,p18
1771010,2022-04-04,FRAUDE,28.72348453,-106.14443979,p10
1771097,2022-04-04,ROBO A CONSTRUCCIÓN,28.6705267,-106.1095904,p14
1771120,2022-04-04,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.7256221,-106.12221764,p1
1771137,2022-04-04,ROBO DE VEHÍCULO SIN VIOLENCIA,28.6396248,-106.0571188,p2
1771150,2022-04-04,ROBO DE VEHÍCULO SIN VIOLENCIA,28.75045099,-106.15182321,p2
1771181,2022-04-04,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.66728401,-106.07221164,p0
1771231,2022-04-04,LESIONES POR ARMA BLANCA,28.64107766,-106.04893241,v14
1771233,2022-04-04,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.60505531,-106.07213822,p1
1771238,2022-04-04,ABUSO DE CONFIANZA,28.70762686,-106.1004474,p18
1771303,2022-04-04,LESIONES POR ARMA BLANCA,28.66709851,-105.9421287,v14
1771307,2022-04-04,VIOLENCIA FAMILIAR,28.66055713,-105.95083982,v0
1771340,2022-04-04,ROBO DE VEHÍCULO SIN VIOLENCIA,28.6732278,-106.1030758,p2
1771345,2022-04-04,"DAÑOS A BIENES PÚBLICOS, INSTITUCIONES, MONUMENTOS, ENTRE OTROS",28.60209983,-106.0507541,p19
1771356,2022-04-04,VIOLENCIA FAMILIAR,28.7082437,-106.1502255,v0
1771470,2022-04-04,"DAÑOS A BIENES PÚBLICOS, INSTITUCIONES, MONUMENTOS, ENTRE OTROS",28.65532615,-105.97110502,p19
1771617,2022-04-05,ROBO A TRANSPORTISTA CON VIOLENCIA,28.6156867,-106.06307134,v11
1771669,2022-04-05,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.635163,-106.0630287,p0
1771670,2022-04-05,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.6585707,-105.9631587,p0
1771704,2022-04-05,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.6200114,-106.0945335,p0
1771744,2022-04-05,ROBO A LOCAL COMERCIAL SIN VIOLENCIA,28.6032369,-106.027012,p1
1771765,2022-04-05,ROBO DE VEHÍCULO SIN VIOLENCIA,28.6539688,-106.0915609,p2
1771776,2022-04-05,ROBO DE VEHÍCULO CON VIOLENCIA,28.6029977,-106.10699,v5
1771835,2022-04-05,ROBO A CASA HABITACIÓN SIN VIOLENCIA,28.90151632,-106.24948981,p0
1771977,2022-04-05,ROBO DE AUTOPARTES O ACCESORIOS,28.61021067,-106.06782367,p8
1772006,2022-04-05,DAÑOS A PROPIEDAD PARTICULAR,28.6055084,-105.9959127,p7
1772050,2022-04-05,ROBO DE AUTOPARTES O ACCESORIOS,28.6250271,-106.116195,p8
1772076,2022-04-05,ROBO DE VEHÍCULO SIN VIOLENCIA,28.60594472,-106.11845681,p2
1772102,2022-04-05,ROBO A LOCAL COMERCIAL CON VIOLENCIA,28.7328502,-106.121918,v1
1772196,2022-04-05,ABUSO DE CONFIANZA,28.66557412,-105.95102837,p18
1772229,2022-04-05,ROBO DE VEHÍCULO SIN VIOLENCIA,28.69128984,-106.08520639,p2
